GISCO_ID,Cluster_ID,Centroid_Lat,Centroid_Lon,Biogas_Potential_m3
DE_09676143,CLUSTER_530,49.70051550225191,9.392419558367733,459387.21053900203
DE_09676144,CLUSTER_325,49.90694215796396,9.12133700424131,185832.55087939234
DE_09676145,CLUSTER_325,49.82796989808846,9.113400526506762,394306.98442691163
DE_09676151,CLUSTER_56,49.76594563205526,9.255076728598585,255639.98780744887
DE_09676153,CLUSTER_364,49.71157477906704,9.170201071507062,18181.4857301364
DE_09676156,CLUSTER_318,49.62383708138802,9.256042211979906,201666.1271023644
DE_09676158,CLUSTER_10,49.80247070761836,9.396691126308625,75985.30646008681
DE_09676160,CLUSTER_172,49.91552327652725,9.190034566632486,239215.56519420588
DE_09676165,CLUSTER_318,49.67400299581743,9.171324599645008,282907.25655732246
DE_09676169,CLUSTER_364,49.78174351750844,9.13923598674018,243524.94501176808
DE_09677114,CLUSTER_97,49.986875757442974,9.960737557934468,3427544.77153746
DE_09677116,CLUSTER_213,50.17342227338277,9.561483973122806,146922.66501577405
DE_09677119,CLUSTER_424,49.86198627266768,9.716203622819885,756106.3964647318
DE_09677120,CLUSTER_10,49.87951480266431,9.46859615762464,325863.89002963353
DE_09677122,CLUSTER_164,50.1480249737002,9.645839549754164,260417.1957426642
DE_09677125,CLUSTER_424,49.8227465856554,9.643143151716572,381368.7089153958
DE_09677126,CLUSTER_156,49.86164997334417,9.525888811601495,268693.29953862267
DE_09677127,CLUSTER_275,50.00870413890385,9.847972143598756,1166976.3911135404
DE_09677128,CLUSTER_213,50.13679568875691,9.556895916918176,166641.86601221893
DE_09677129,CLUSTER_47,50.06335013221121,9.4504696055054,298169.90126044437
DE_09677131,CLUSTER_164,50.05634150327362,9.69282789587107,772247.9023505426
DE_09677132,CLUSTER_275,50.020033377548586,9.774843201046364,296905.9069548549
DE_09677133,CLUSTER_164,50.1201122535836,9.729037463139486,531791.9128240619
DE_09677135,CLUSTER_156,49.87549014139257,9.575711542013108,133618.23117011116
DE_09677137,CLUSTER_10,49.801990049428674,9.483180325491384,117233.8384745022
DE_09677142,CLUSTER_277,49.92360505963985,9.78187826503686,224534.03088859594
DE_09677146,CLUSTER_424,49.86443841559159,9.64502374534155,495108.0838443878
DE_09677148,CLUSTER_277,49.96985210185374,9.744149622486884,2044470.616386658
DE_09677149,CLUSTER_275,50.06067892485429,9.786937667458298,685271.0712570187
DE_09677151,CLUSTER_156,49.78705958626015,9.532744012416511,206478.68919160496
