SupplyNode,PlantLocation,Feedstock,FlowTons,Distance_km,,,,,,,,,,,,,
CLUSTER_149,AU,cattle_man,19570,15.99764505,,,,,,,,,,,,,
CLUSTER_149,AU,cattle_slu,98800,15.99764505,,,,,,,,,,,,,
CLUSTER_151,AU,cattle_man,5361,35.23346296,,,,,,,,,,,,,
CLUSTER_151,AU,horse_man,5352,35.23346296,,,,,,,,,,,,,
CLUSTER_151,AU,pig_man,33.274,35.23346296,,,,,,,,,,,,,
CLUSTER_198,AU,cattle_man,19100,22.99814987,,,,,,,,,,,,,
CLUSTER_198,AU,horse_man,2306,22.99814987,,,,,,,,,,,,,
CLUSTER_215,AU,cattle_man,11500,20.87373599,,,,,,,,,,,,,
CLUSTER_215,AU,horse_man,2969,20.87373599,,,,,,,,,,,,,
CLUSTER_218,AU,cattle_man,42980,20.01156092,,,,,,,,,,,,,
CLUSTER_218,AU,cattle_slu,191700,20.01156092,,,,,,,,,,,,,
CLUSTER_218,AU,horse_man,4008,20.01156092,,,,,,,,,,,,,
CLUSTER_218,AU,legume_str,38.61,20.01156092,,,,,,,,,,,,,
CLUSTER_26,AU,cattle_man,27390,5.510685903,,,,,,,,,,,,,
CLUSTER_26,AU,cattle_slu,127300,5.510685903,,,,,,,,,,,,,
CLUSTER_26,AU,horse_man,4471,5.510685903,,,,,,,,,,,,,
CLUSTER_26,AU,legume_str,17.01,5.510685903,,,,,,,,,,,,,
CLUSTER_281,AU,cattle_man,11914,37.9695801,,,,,,,,,,,,,
CLUSTER_281,AU,horse_man,1024.5,37.9695801,,,,,,,,,,,,,
CLUSTER_29,AU,cattle_man,35210,9.052379201,,,,,,,,,,,,,
CLUSTER_29,AU,cattle_slu,162470,9.052379201,,,,,,,,,,,,,
CLUSTER_29,AU,horse_man,2338.7,9.052379201,,,,,,,,,,,,,
CLUSTER_29,AU,legume_str,109.47,9.052379201,,,,,,,,,,,,,
CLUSTER_29,AU,rape_str,84.37,9.052379201,,,,,,,,,,,,,
CLUSTER_363,AU,cattle_man,13430,20.62408685,,,,,,,,,,,,,
CLUSTER_363,AU,horse_man,3180,20.62408685,,,,,,,,,,,,,
CLUSTER_363,AU,legume_str,43.2,20.62408685,,,,,,,,,,,,,
CLUSTER_363,AU,pig_man,154.91,20.62408685,,,,,,,,,,,,,
CLUSTER_396,AU,horse_man,4460,46.460921,,,,,,,,,,,,,
CLUSTER_407,AU,horse_man,3348,40.85462959,,,,,,,,,,,,,
CLUSTER_474,AU,cattle_man,11990,13.3269174,,,,,,,,,,,,,
CLUSTER_474,AU,cattle_slu,55000,13.3269174,,,,,,,,,,,,,
CLUSTER_474,AU,horse_man,1341,13.3269174,,,,,,,,,,,,,
CLUSTER_482,AU,cattle_man,16500,19.11056009,,,,,,,,,,,,,
CLUSTER_482,AU,cattle_slu,67590,19.11056009,,,,,,,,,,,,,
CLUSTER_54,AU,cattle_man,5070,33.16281827,,,,,,,,,,,,,
CLUSTER_54,AU,horse_man,1695,33.16281827,,,,,,,,,,,,,
CLUSTER_62,AU,cattle_man,29750,9.999872413,,,,,,,,,,,,,
CLUSTER_62,AU,cattle_slu,156900,9.999872413,,,,,,,,,,,,,
CLUSTER_62,AU,horse_man,4905,9.999872413,,,,,,,,,,,,,
CLUSTER_62,AU,legume_str,34.27,9.999872413,,,,,,,,,,,,,
CLUSTER_62,AU,pig_man,33.995,9.999872413,,,,,,,,,,,,,
CLUSTER_67,AU,cattle_man,12270,17.78809565,,,,,,,,,,,,,
CLUSTER_67,AU,cattle_slu,53280,17.78809565,,,,,,,,,,,,,
CLUSTER_67,AU,horse_man,2276.6,17.78809565,,,,,,,,,,,,,
CLUSTER_67,AU,legume_str,13,17.78809565,,,,,,,,,,,,,
CLUSTER_8,AU,cattle_man,26900,32.66698161,,,,,,,,,,,,,
CLUSTER_8,AU,horse_man,7120,32.66698161,,,,,,,,,,,,,
CLUSTER_8,AU,pig_man,13.2831,32.66698161,,,,,,,,,,,,,
CLUSTER_81,AU,cattle_man,26470,20.24638579,,,,,,,,,,,,,
CLUSTER_81,AU,cattle_slu,19648.68024,20.24638579,,,,,,,,,,,,,
CLUSTER_81,AU,horse_man,1535,20.24638579,,,,,,,,,,,,,
CLUSTER_81,AU,legume_str,73.12,20.24638579,,,,,,,,,,,,,
CLUSTER_81,AU,pig_man,12.9891,20.24638579,,,,,,,,,,,,,
CLUSTER_90,AU,cattle_man,9800,17.14166393,,,,,,,,,,,,,
CLUSTER_90,AU,cattle_slu,36040,17.14166393,,,,,,,,,,,,,
CLUSTER_90,AU,horse_man,1376,17.14166393,,,,,,,,,,,,,
CLUSTER_117,BD,cattle_man,13052,3.778358082,,,,,,,,,,,,,
CLUSTER_117,BD,cattle_slu,92260,3.778358082,,,,,,,,,,,,,
CLUSTER_117,BD,horse_man,1848.2,3.778358082,,,,,,,,,,,,,
CLUSTER_117,BD,pig_man,153.071,3.778358082,,,,,,,,,,,,,
CLUSTER_137,BD,cattle_man,12467.8005,25.03957845,,,,,,,,,,,,,
CLUSTER_137,BD,horse_man,2768,25.03957845,,,,,,,,,,,,,
CLUSTER_137,BD,pig_man,11.12,25.03957845,,,,,,,,,,,,,
CLUSTER_191,BD,cattle_man,11290,35.04060512,,,,,,,,,,,,,
CLUSTER_191,BD,horse_man,1592,35.04060512,,,,,,,,,,,,,
CLUSTER_224,BD,cattle_man,12420,26.519029,,,,,,,,,,,,,
CLUSTER_224,BD,horse_man,1438,26.519029,,,,,,,,,,,,,
CLUSTER_268,BD,cattle_man,5520,14.25867442,,,,,,,,,,,,,
CLUSTER_268,BD,cattle_slu,38860,14.25867442,,,,,,,,,,,,,
CLUSTER_268,BD,horse_man,1285.41,14.25867442,,,,,,,,,,,,,
CLUSTER_329,BD,cattle_man,13430,6.346295408,,,,,,,,,,,,,
CLUSTER_329,BD,cattle_slu,83900,6.346295408,,,,,,,,,,,,,
CLUSTER_329,BD,horse_man,1337,6.346295408,,,,,,,,,,,,,
CLUSTER_480,BD,cattle_man,173.2,22.21153717,,,,,,,,,,,,,
CLUSTER_480,BD,horse_man,560.6,22.21153717,,,,,,,,,,,,,
CLUSTER_492,BD,cattle_man,6610,37.52890035,,,,,,,,,,,,,
CLUSTER_492,BD,horse_man,472,37.52890035,,,,,,,,,,,,,
CLUSTER_527,BD,cattle_man,7620,5.999759665,,,,,,,,,,,,,
CLUSTER_527,BD,cattle_slu,57500,5.999759665,,,,,,,,,,,,,
CLUSTER_527,BD,horse_man,1912,5.999759665,,,,,,,,,,,,,
CLUSTER_527,BD,pig_man,48.0347,5.999759665,,,,,,,,,,,,,
CLUSTER_65,BD,cattle_man,29310,19.24340893,,,,,,,,,,,,,
CLUSTER_65,BD,horse_man,2654,19.24340893,,,,,,,,,,,,,
CLUSTER_65,BD,pig_man,165.989,19.24340893,,,,,,,,,,,,,
CLUSTER_94,BD,cattle_man,10320,14.63916991,,,,,,,,,,,,,
CLUSTER_94,BD,cattle_slu,41209.99999,14.63916991,,,,,,,,,,,,,
CLUSTER_94,BD,horse_man,907.3,14.63916991,,,,,,,,,,,,,
CLUSTER_105,BF,cattle_man,16042,16.2016638,,,,,,,,,,,,,
CLUSTER_105,BF,cattle_slu,80198.8,16.2016638,,,,,,,,,,,,,
CLUSTER_105,BF,horse_man,2293,16.2016638,,,,,,,,,,,,,
CLUSTER_106,BF,horse_man,260.9526318,31.5257893,,,,,,,,,,,,,
CLUSTER_106,BF,pig_man,245.613,31.5257893,,,,,,,,,,,,,
CLUSTER_118,BF,cattle_man,21190,25.95312167,,,,,,,,,,,,,
CLUSTER_118,BF,horse_man,710,25.95312167,,,,,,,,,,,,,
CLUSTER_127,BF,cattle_man,15806,25.83611026,,,,,,,,,,,,,
CLUSTER_13,BF,cattle_man,22490,21.03926798,,,,,,,,,,,,,
CLUSTER_13,BF,horse_man,4880,21.03926798,,,,,,,,,,,,,
CLUSTER_13,BF,pig_man,152.17,21.03926798,,,,,,,,,,,,,
CLUSTER_174,BF,cattle_man,17810,9.3258986,,,,,,,,,,,,,
CLUSTER_174,BF,cattle_slu,117700,9.3258986,,,,,,,,,,,,,
CLUSTER_174,BF,horse_man,1427.5,9.3258986,,,,,,,,,,,,,
CLUSTER_207,BF,cattle_man,25080,14.7879364,,,,,,,,,,,,,
CLUSTER_207,BF,cattle_slu,171700,14.7879364,,,,,,,,,,,,,
CLUSTER_207,BF,horse_man,1783,14.7879364,,,,,,,,,,,,,
CLUSTER_209,BF,cattle_man,13940,32.1329725,,,,,,,,,,,,,
CLUSTER_209,BF,horse_man,1265.6,32.1329725,,,,,,,,,,,,,
CLUSTER_243,BF,horse_man,2781,31.43487887,,,,,,,,,,,,,
CLUSTER_252,BF,cattle_man,23950,20.14611706,,,,,,,,,,,,,
CLUSTER_252,BF,horse_man,2046,20.14611706,,,,,,,,,,,,,
CLUSTER_264,BF,pig_man,100.19925,25.08172664,,,,,,,,,,,,,
CLUSTER_313,BF,cattle_man,20560,3.883300972,,,,,,,,,,,,,
CLUSTER_313,BF,cattle_slu,130200,3.883300972,,,,,,,,,,,,,
CLUSTER_313,BF,horse_man,2810,3.883300972,,,,,,,,,,,,,
CLUSTER_313,BF,pig_man,14.107,3.883300972,,,,,,,,,,,,,
CLUSTER_360,BF,cattle_man,8890,29.58744095,,,,,,,,,,,,,
CLUSTER_360,BF,horse_man,2360,29.58744095,,,,,,,,,,,,,
CLUSTER_362,BF,cattle_man,13100,10.80779981,,,,,,,,,,,,,
CLUSTER_362,BF,cattle_slu,81600,10.80779981,,,,,,,,,,,,,
CLUSTER_362,BF,horse_man,2769,10.80779981,,,,,,,,,,,,,
CLUSTER_362,BF,legume_str,13.96,10.80779981,,,,,,,,,,,,,
CLUSTER_379,BF,cattle_man,18540,14.74992729,,,,,,,,,,,,,
CLUSTER_379,BF,cattle_slu,106980,14.74992729,,,,,,,,,,,,,
CLUSTER_379,BF,horse_man,612.5,14.74992729,,,,,,,,,,,,,
CLUSTER_379,BF,legume_str,33.1,14.74992729,,,,,,,,,,,,,
CLUSTER_39,BF,cattle_man,19310,21.80163644,,,,,,,,,,,,,
CLUSTER_39,BF,horse_man,1942,21.80163644,,,,,,,,,,,,,
CLUSTER_412,BF,cattle_man,16640,22.66513257,,,,,,,,,,,,,
CLUSTER_412,BF,horse_man,2158,22.66513257,,,,,,,,,,,,,
CLUSTER_422,BF,cattle_man,4670,24.95819796,,,,,,,,,,,,,
CLUSTER_422,BF,horse_man,1414,24.95819796,,,,,,,,,,,,,
CLUSTER_434,BF,cattle_man,10390,13.60650125,,,,,,,,,,,,,
CLUSTER_434,BF,cattle_slu,77000,13.60650125,,,,,,,,,,,,,
CLUSTER_434,BF,horse_man,816.4,13.60650125,,,,,,,,,,,,,
CLUSTER_443,BF,cattle_man,12880,18.82732746,,,,,,,,,,,,,
CLUSTER_443,BF,horse_man,1017,18.82732746,,,,,,,,,,,,,
CLUSTER_502,BF,horse_man,2093,31.86753736,,,,,,,,,,,,,
CLUSTER_51,BF,cattle_man,28020,20.34212013,,,,,,,,,,,,,
CLUSTER_51,BF,horse_man,2617,20.34212013,,,,,,,,,,,,,
CLUSTER_521,BF,cattle_man,12160,30.57699544,,,,,,,,,,,,,
CLUSTER_521,BF,horse_man,1448,30.57699544,,,,,,,,,,,,,
CLUSTER_543,BF,cattle_man,10570,22.44442847,,,,,,,,,,,,,
CLUSTER_543,BF,horse_man,158.9,22.44442847,,,,,,,,,,,,,
CLUSTER_543,BF,pig_man,36.089,22.44442847,,,,,,,,,,,,,
CLUSTER_74,BF,cattle_man,27550,10.35630996,,,,,,,,,,,,,
CLUSTER_74,BF,cattle_slu,168800,10.35630996,,,,,,,,,,,,,
CLUSTER_74,BF,horse_man,3010,10.35630996,,,,,,,,,,,,,
CLUSTER_84,BF,horse_man,2678.850436,39.56531583,,,,,,,,,,,,,
CLUSTER_86,BF,cattle_man,15698,25.46180035,,,,,,,,,,,,,
CLUSTER_86,BF,horse_man,1875,25.46180035,,,,,,,,,,,,,
CLUSTER_1,BM,cattle_man,7654.55,51.56380968,,,,,,,,,,,,,
CLUSTER_1,BM,horse_man,642.4,51.56380968,,,,,,,,,,,,,
CLUSTER_1,BM,pig_man,381.6,51.56380968,,,,,,,,,,,,,
CLUSTER_101,BM,cattle_man,7667.4141,36.44721811,,,,,,,,,,,,,
CLUSTER_101,BM,horse_man,1895.41,36.44721811,,,,,,,,,,,,,
CLUSTER_101,BM,pig_man,311.45,36.44721811,,,,,,,,,,,,,
CLUSTER_103,BM,horse_man,678.2,50.95994941,,,,,,,,,,,,,
CLUSTER_103,BM,pig_man,791.300184,50.95994941,,,,,,,,,,,,,
CLUSTER_107,BM,cattle_man,13402.1,27.02366915,,,,,,,,,,,,,
CLUSTER_107,BM,horse_man,1668.9,27.02366915,,,,,,,,,,,,,
CLUSTER_107,BM,pig_man,993.2,27.02366915,,,,,,,,,,,,,
CLUSTER_116,BM,cattle_man,856,26.38359239,,,,,,,,,,,,,
CLUSTER_116,BM,horse_man,1252,26.38359239,,,,,,,,,,,,,
CLUSTER_116,BM,pig_man,144.5,26.38359239,,,,,,,,,,,,,
CLUSTER_125,BM,horse_man,653,56.14908077,,,,,,,,,,,,,
CLUSTER_125,BM,pig_man,536,56.14908077,,,,,,,,,,,,,
CLUSTER_144,BM,cattle_man,16190,17.58420418,,,,,,,,,,,,,
CLUSTER_144,BM,cattle_slu,62870,17.58420418,,,,,,,,,,,,,
CLUSTER_144,BM,horse_man,1888,17.58420418,,,,,,,,,,,,,
CLUSTER_144,BM,pig_man,1094.5,17.58420418,,,,,,,,,,,,,
CLUSTER_145,BM,cattle_man,10356,25.86528588,,,,,,,,,,,,,
CLUSTER_145,BM,horse_man,1174,25.86528588,,,,,,,,,,,,,
CLUSTER_145,BM,pig_man,104.2,25.86528588,,,,,,,,,,,,,
CLUSTER_152,BM,cattle_man,3361,41.41080695,,,,,,,,,,,,,
CLUSTER_152,BM,horse_man,2493.3,41.41080695,,,,,,,,,,,,,
CLUSTER_152,BM,pig_man,174.1485,41.41080695,,,,,,,,,,,,,
CLUSTER_162,BM,cattle_man,4108.423,19.77510476,,,,,,,,,,,,,
CLUSTER_162,BM,cattle_slu,16000,19.77510476,,,,,,,,,,,,,
CLUSTER_162,BM,horse_man,3375.9,19.77510476,,,,,,,,,,,,,
CLUSTER_162,BM,pig_man,126.94,19.77510476,,,,,,,,,,,,,
CLUSTER_171,BM,horse_man,1981,54.30337249,,,,,,,,,,,,,
CLUSTER_171,BM,pig_man,887,54.30337249,,,,,,,,,,,,,
CLUSTER_176,BM,cattle_man,2533.2,34.52404651,,,,,,,,,,,,,
CLUSTER_176,BM,horse_man,750,34.52404651,,,,,,,,,,,,,
CLUSTER_176,BM,pig_man,232.96,34.52404651,,,,,,,,,,,,,
CLUSTER_180,BM,pig_man,6160,58.13726879,,,,,,,,,,,,,
CLUSTER_182,BM,cattle_man,9590,21.10935301,,,,,,,,,,,,,
CLUSTER_182,BM,horse_man,2035,21.10935301,,,,,,,,,,,,,
CLUSTER_182,BM,pig_man,1527,21.10935301,,,,,,,,,,,,,
CLUSTER_186,BM,horse_man,2019.1,60.31132546,,,,,,,,,,,,,
CLUSTER_186,BM,pig_man,471.4,60.31132546,,,,,,,,,,,,,
CLUSTER_212,BM,cattle_man,5215,38.39928645,,,,,,,,,,,,,
CLUSTER_212,BM,horse_man,525,38.39928645,,,,,,,,,,,,,
CLUSTER_212,BM,pig_man,132,38.39928645,,,,,,,,,,,,,
CLUSTER_219,BM,cattle_man,5290,40.57552513,,,,,,,,,,,,,
CLUSTER_219,BM,horse_man,452,40.57552513,,,,,,,,,,,,,
CLUSTER_219,BM,pig_man,686,40.57552513,,,,,,,,,,,,,
CLUSTER_229,BM,cattle_man,1142.8,32.15691917,,,,,,,,,,,,,
CLUSTER_229,BM,horse_man,466.3,32.15691917,,,,,,,,,,,,,
CLUSTER_229,BM,pig_man,38.028209,32.15691917,,,,,,,,,,,,,
CLUSTER_239,BM,cattle_man,3789,25.2251683,,,,,,,,,,,,,
CLUSTER_239,BM,horse_man,2882.5,25.2251683,,,,,,,,,,,,,
CLUSTER_239,BM,pig_man,931.74,25.2251683,,,,,,,,,,,,,
CLUSTER_257,BM,cattle_man,512.5,46.07213595,,,,,,,,,,,,,
CLUSTER_257,BM,horse_man,1598,46.07213595,,,,,,,,,,,,,
CLUSTER_257,BM,pig_man,1704.41,46.07213595,,,,,,,,,,,,,
CLUSTER_263,BM,cattle_man,11151.51,29.88437233,,,,,,,,,,,,,
CLUSTER_263,BM,horse_man,3265,29.88437233,,,,,,,,,,,,,
CLUSTER_263,BM,pig_man,198.21,29.88437233,,,,,,,,,,,,,
CLUSTER_267,BM,horse_man,951,64.43561167,,,,,,,,,,,,,
CLUSTER_267,BM,pig_man,778.8,64.43561167,,,,,,,,,,,,,
CLUSTER_306,BM,cattle_man,13760,36.74405262,,,,,,,,,,,,,
CLUSTER_306,BM,horse_man,2610,36.74405262,,,,,,,,,,,,,
CLUSTER_306,BM,pig_man,479.4,36.74405262,,,,,,,,,,,,,
CLUSTER_338,BM,cattle_man,6102.53,14.18132153,,,,,,,,,,,,,
CLUSTER_338,BM,cattle_slu,23550,14.18132153,,,,,,,,,,,,,
CLUSTER_338,BM,horse_man,816,14.18132153,,,,,,,,,,,,,
CLUSTER_338,BM,legume_str,307,14.18132153,,,,,,,,,,,,,
CLUSTER_338,BM,pig_man,496,14.18132153,,,,,,,,,,,,,
CLUSTER_338,BM,rape_str,566,14.18132153,,,,,,,,,,,,,
CLUSTER_339,BM,cattle_man,3014.917,27.16377991,,,,,,,,,,,,,
CLUSTER_34,BM,cattle_man,4823.3,15.77825812,,,,,,,,,,,,,
CLUSTER_34,BM,cattle_slu,19123.6,15.77825812,,,,,,,,,,,,,
CLUSTER_34,BM,horse_man,3660.3,15.77825812,,,,,,,,,,,,,
CLUSTER_34,BM,pig_man,547.047,15.77825812,,,,,,,,,,,,,
CLUSTER_340,BM,cattle_man,979,23.81606437,,,,,,,,,,,,,
CLUSTER_340,BM,horse_man,1279,23.81606437,,,,,,,,,,,,,
CLUSTER_340,BM,pig_man,150.7,23.81606437,,,,,,,,,,,,,
CLUSTER_344,BM,cattle_man,9980,4.881006132,,,,,,,,,,,,,
CLUSTER_344,BM,cattle_slu,41190,4.881006132,,,,,,,,,,,,,
CLUSTER_344,BM,horse_man,1961,4.881006132,,,,,,,,,,,,,
CLUSTER_344,BM,legume_str,332,4.881006132,,,,,,,,,,,,,
CLUSTER_344,BM,pig_man,347.5,4.881006132,,,,,,,,,,,,,
CLUSTER_344,BM,rape_str,232.2,4.881006132,,,,,,,,,,,,,
CLUSTER_345,BM,cattle_man,8870,39.8112405,,,,,,,,,,,,,
CLUSTER_345,BM,horse_man,3059,39.8112405,,,,,,,,,,,,,
CLUSTER_345,BM,pig_man,131.752025,39.8112405,,,,,,,,,,,,,
CLUSTER_349,BM,cattle_man,4717,16.83686142,,,,,,,,,,,,,
CLUSTER_349,BM,cattle_slu,19810,16.83686142,,,,,,,,,,,,,
CLUSTER_349,BM,horse_man,668,16.83686142,,,,,,,,,,,,,
CLUSTER_349,BM,pig_man,105.746,16.83686142,,,,,,,,,,,,,
CLUSTER_35,BM,cattle_man,3291,33.77458448,,,,,,,,,,,,,
CLUSTER_35,BM,horse_man,655.3,33.77458448,,,,,,,,,,,,,
CLUSTER_35,BM,pig_man,754.829,33.77458448,,,,,,,,,,,,,
CLUSTER_351,BM,horse_man,1500,57.5329127,,,,,,,,,,,,,
CLUSTER_351,BM,pig_man,456.3,57.5329127,,,,,,,,,,,,,
CLUSTER_353,BM,cattle_man,9000,15.30021375,,,,,,,,,,,,,
CLUSTER_353,BM,cattle_slu,39800,15.30021375,,,,,,,,,,,,,
CLUSTER_353,BM,horse_man,840,15.30021375,,,,,,,,,,,,,
CLUSTER_353,BM,pig_man,473,15.30021375,,,,,,,,,,,,,
CLUSTER_353,BM,rape_str,696,15.30021375,,,,,,,,,,,,,
CLUSTER_373,BM,cattle_man,930.61,29.16342844,,,,,,,,,,,,,
CLUSTER_373,BM,horse_man,1879.8,29.16342844,,,,,,,,,,,,,
CLUSTER_382,BM,cattle_man,2959,37.9289681,,,,,,,,,,,,,
CLUSTER_382,BM,horse_man,1045,37.9289681,,,,,,,,,,,,,
CLUSTER_382,BM,pig_man,429,37.9289681,,,,,,,,,,,,,
CLUSTER_394,BM,horse_man,571.3,47.46999452,,,,,,,,,,,,,
CLUSTER_394,BM,pig_man,434.7,47.46999452,,,,,,,,,,,,,
CLUSTER_399,BM,cattle_man,1238.6,54.33633758,,,,,,,,,,,,,
CLUSTER_399,BM,horse_man,218.1,54.33633758,,,,,,,,,,,,,
CLUSTER_399,BM,pig_man,646.33,54.33633758,,,,,,,,,,,,,
CLUSTER_431,BM,cattle_man,3900.2,7.018107967,,,,,,,,,,,,,
CLUSTER_431,BM,cattle_slu,13763,7.018107967,,,,,,,,,,,,,
CLUSTER_431,BM,horse_man,1912,7.018107967,,,,,,,,,,,,,
CLUSTER_431,BM,pig_man,238.34,7.018107967,,,,,,,,,,,,,
CLUSTER_441,BM,cattle_man,3147,46.83895493,,,,,,,,,,,,,
CLUSTER_441,BM,horse_man,821,46.83895493,,,,,,,,,,,,,
CLUSTER_441,BM,pig_man,1272,46.83895493,,,,,,,,,,,,,
CLUSTER_447,BM,cattle_man,6210,33.02889507,,,,,,,,,,,,,
CLUSTER_447,BM,horse_man,3973,33.02889507,,,,,,,,,,,,,
CLUSTER_447,BM,pig_man,67.14,33.02889507,,,,,,,,,,,,,
CLUSTER_451,BM,horse_man,523,61.36879106,,,,,,,,,,,,,
CLUSTER_451,BM,pig_man,528,61.36879106,,,,,,,,,,,,,
CLUSTER_464,BM,cattle_man,4492,7.750765966,,,,,,,,,,,,,
CLUSTER_464,BM,cattle_slu,19850,7.750765966,,,,,,,,,,,,,
CLUSTER_464,BM,horse_man,752,7.750765966,,,,,,,,,,,,,
CLUSTER_464,BM,legume_str,152.7869843,7.750765966,,,,,,,,,,,,,
CLUSTER_464,BM,pig_man,54.032,7.750765966,,,,,,,,,,,,,
CLUSTER_464,BM,rape_str,387,7.750765966,,,,,,,,,,,,,
CLUSTER_469,BM,cattle_man,3134,27.61552024,,,,,,,,,,,,,
CLUSTER_469,BM,horse_man,840,27.61552024,,,,,,,,,,,,,
CLUSTER_469,BM,pig_man,324,27.61552024,,,,,,,,,,,,,
CLUSTER_478,BM,cattle_man,1374,13.95236596,,,,,,,,,,,,,
CLUSTER_478,BM,cattle_slu,6110,13.95236596,,,,,,,,,,,,,
CLUSTER_478,BM,horse_man,340.1,13.95236596,,,,,,,,,,,,,
CLUSTER_478,BM,pig_man,35.4,13.95236596,,,,,,,,,,,,,
CLUSTER_48,BM,cattle_man,4164,50.17267913,,,,,,,,,,,,,
CLUSTER_48,BM,horse_man,1045.96,50.17267913,,,,,,,,,,,,,
CLUSTER_48,BM,pig_man,1701.4,50.17267913,,,,,,,,,,,,,
CLUSTER_481,BM,horse_man,1085,48.19339303,,,,,,,,,,,,,
CLUSTER_481,BM,pig_man,527.3,48.19339303,,,,,,,,,,,,,
CLUSTER_495,BM,cattle_man,7770,26.63677,,,,,,,,,,,,,
CLUSTER_495,BM,horse_man,1575,26.63677,,,,,,,,,,,,,
CLUSTER_495,BM,pig_man,180.446,26.63677,,,,,,,,,,,,,
CLUSTER_496,BM,cattle_man,6675.3,22.75318419,,,,,,,,,,,,,
CLUSTER_496,BM,horse_man,451,22.75318419,,,,,,,,,,,,,
CLUSTER_496,BM,pig_man,687.3,22.75318419,,,,,,,,,,,,,
CLUSTER_499,BM,cattle_man,4370,33.008363,,,,,,,,,,,,,
CLUSTER_499,BM,horse_man,3670,33.008363,,,,,,,,,,,,,
CLUSTER_499,BM,pig_man,128.13,33.008363,,,,,,,,,,,,,
CLUSTER_504,BM,cattle_man,41,42.04955011,,,,,,,,,,,,,
CLUSTER_504,BM,horse_man,1033,42.04955011,,,,,,,,,,,,,
CLUSTER_504,BM,pig_man,442,42.04955011,,,,,,,,,,,,,
CLUSTER_52,BM,cattle_man,3984.5,36.64268752,,,,,,,,,,,,,
CLUSTER_52,BM,horse_man,1083.1,36.64268752,,,,,,,,,,,,,
CLUSTER_52,BM,pig_man,917.46,36.64268752,,,,,,,,,,,,,
CLUSTER_545,BM,cattle_man,1080,35.89812839,,,,,,,,,,,,,
CLUSTER_545,BM,horse_man,1719,35.89812839,,,,,,,,,,,,,
CLUSTER_545,BM,pig_man,227.1,35.89812839,,,,,,,,,,,,,
CLUSTER_63,BM,cattle_man,14627,43.85594312,,,,,,,,,,,,,
CLUSTER_63,BM,horse_man,1785.259379,43.85594312,,,,,,,,,,,,,
CLUSTER_72,BM,horse_man,4938,60.3724424,,,,,,,,,,,,,
CLUSTER_72,BM,pig_man,949.3,60.3724424,,,,,,,,,,,,,
CLUSTER_82,BM,cattle_man,7392.7,48.22763775,,,,,,,,,,,,,
CLUSTER_82,BM,horse_man,1220.1,48.22763775,,,,,,,,,,,,,
CLUSTER_82,BM,pig_man,554.226263,48.22763775,,,,,,,,,,,,,
CLUSTER_0,BO,cattle_man,28890,23.53452901,,,,,,,,,,,,,
CLUSTER_0,BO,horse_man,2610,23.53452901,,,,,,,,,,,,,
CLUSTER_0,BO,legume_str,690.7,23.53452901,,,,,,,,,,,,,
CLUSTER_0,BO,pig_man,1695.2,23.53452901,,,,,,,,,,,,,
CLUSTER_0,BO,rape_str,1701.9,23.53452901,,,,,,,,,,,,,
CLUSTER_121,BO,cattle_man,11370,19.4962416,,,,,,,,,,,,,
CLUSTER_121,BO,cattle_slu,47600,19.4962416,,,,,,,,,,,,,
CLUSTER_121,BO,horse_man,2073,19.4962416,,,,,,,,,,,,,
CLUSTER_135,BO,cattle_man,35210,11.96549893,,,,,,,,,,,,,
CLUSTER_135,BO,cattle_slu,152400,11.96549893,,,,,,,,,,,,,
CLUSTER_135,BO,horse_man,2847,11.96549893,,,,,,,,,,,,,
CLUSTER_135,BO,legume_str,330.2,11.96549893,,,,,,,,,,,,,
CLUSTER_135,BO,pig_man,159.368,11.96549893,,,,,,,,,,,,,
CLUSTER_149,BO,horse_man,2613.8,20.49565316,,,,,,,,,,,,,
CLUSTER_149,BO,legume_str,27.93,20.49565316,,,,,,,,,,,,,
CLUSTER_149,BO,pig_man,19.0894,20.49565316,,,,,,,,,,,,,
CLUSTER_192,BO,cattle_man,3130,48.15640524,,,,,,,,,,,,,
CLUSTER_192,BO,horse_man,605,48.15640524,,,,,,,,,,,,,
CLUSTER_203,BO,cattle_man,28660,14.53923768,,,,,,,,,,,,,
CLUSTER_203,BO,cattle_slu,104700.608,14.53923768,,,,,,,,,,,,,
CLUSTER_203,BO,horse_man,3313,14.53923768,,,,,,,,,,,,,
CLUSTER_203,BO,legume_str,259.1,14.53923768,,,,,,,,,,,,,
CLUSTER_203,BO,pig_man,696.08362,14.53923768,,,,,,,,,,,,,
CLUSTER_203,BO,rape_str,472.3,14.53923768,,,,,,,,,,,,,
CLUSTER_205,BO,cattle_man,5566.640679,29.93789249,,,,,,,,,,,,,
CLUSTER_205,BO,horse_man,3447,29.93789249,,,,,,,,,,,,,
CLUSTER_205,BO,legume_str,366.9,29.93789249,,,,,,,,,,,,,
CLUSTER_205,BO,pig_man,123.23616,29.93789249,,,,,,,,,,,,,
CLUSTER_205,BO,rape_str,424.8,29.93789249,,,,,,,,,,,,,
CLUSTER_244,BO,cattle_man,18650,14.08970762,,,,,,,,,,,,,
CLUSTER_244,BO,cattle_slu,84140,14.08970762,,,,,,,,,,,,,
CLUSTER_244,BO,horse_man,3070,14.08970762,,,,,,,,,,,,,
CLUSTER_244,BO,legume_str,50.04,14.08970762,,,,,,,,,,,,,
